Domain Name,Domain Type,Agency,City,State,Status
WEATHERLYPA.GOV,City,Non-Federal Agency,Weatherly,PA,ACTIVE
WEBSTER-MA.GOV,City,Non-Federal Agency,Webster,MA,ACTIVE
WEBSTER-NH.GOV,City,Non-Federal Agency,Webster,NH,ACTIVE
WEBSTERFL.GOV,City,Non-Federal Agency,Webster,FL,ACTIVE
WEEHAWKENNJ.GOV,City,Non-Federal Agency,Weehawken,NJ,ACTIVE
WELAKA-FL.GOV,City,Non-Federal Agency,Welaka,FL,ACTIVE
WELLESLEYMA.GOV,City,Non-Federal Agency,Wellesley,MA,ACTIVE
WELLFLEET-MA.GOV,City,Non-Federal Agency,Wellfleet,MA,ACTIVE
WELLINGTONCOLORADO.GOV,City,Non-Federal Agency,Wellington,CO,ACTIVE
WELLINGTONFL.GOV,City,Non-Federal Agency,Wellington,FL,ACTIVE
WELLSBURGWV.GOV,City,Non-Federal Agency,WELLSBURG,WV,ACTIVE
WENATCHEEWA.GOV,City,Non-Federal Agency,Wenatchee,WA,ACTIVE
WESLACOTX.GOV,City,Non-Federal Agency,Weslaco,TX,ACTIVE
WESSONMS.GOV,City,Non-Federal Agency,Wesson,MS,ACTIVE
WESTALLISWI.GOV,City,Non-Federal Agency,West Allis,WI,ACTIVE
WESTAMPTONNJ.GOV,City,Non-Federal Agency,Westampton,NJ,ACTIVE
WESTBENDWI.GOV,City,Non-Federal Agency,West Bend,WI,ACTIVE
WESTBOYLSTON-MA.GOV,City,Non-Federal Agency,West Boylston,MA,ACTIVE
WESTBUECHELKY.GOV,City,Non-Federal Agency,WEST BUECHEL,KY,ACTIVE
WESTCOLUMBIASC.GOV,City,Non-Federal Agency,West Columbia,SC,ACTIVE
WESTFARGOND.GOV,City,Non-Federal Agency,Bismarck,ND,ACTIVE
WESTFIELDNJ.GOV,City,Non-Federal Agency,Westfield,NJ,ACTIVE
WESTFORD-MA.GOV,City,Non-Federal Agency,Westford,MA,ACTIVE
WESTFORDMA.GOV,City,Non-Federal Agency,Westford,MA,ACTIVE
WESTFORKAR.GOV,City,Non-Federal Agency,West Fork,AR,ACTIVE
WESTFRANKFORT-IL.GOV,City,Non-Federal Agency,West Frankfort,IL,ACTIVE
WESTHARTFORDCT.GOV,City,Non-Federal Agency,West Hartford,CT,ACTIVE
WESTHAVEN-CT.GOV,City,Non-Federal Agency,West Haven,CT,ACTIVE
WESTJEFFERSONOHIO.GOV,City,Non-Federal Agency,West Jefferson,OH,ACTIVE
WESTLINNOREGON.GOV,City,Non-Federal Agency,West Linn,OR,ACTIVE
WESTMILTONOHIO.GOV,City,Non-Federal Agency,West Milton,OH,ACTIVE
WESTMINSTER-CA.GOV,City,Non-Federal Agency,Westminster,CA,ACTIVE
WESTMINSTER-MA.GOV,City,Non-Federal Agency,Westminster,MA,ACTIVE
WESTMINSTERMD.GOV,City,Non-Federal Agency,Westminster,MD,ACTIVE
WESTMORELANDTN.GOV,City,Non-Federal Agency,Westmoreland,TN,ACTIVE
WESTONCT.GOV,City,Non-Federal Agency,Weston,CT,ACTIVE
WESTONFL.GOV,City,Non-Federal Agency,Weston,FL,ACTIVE
WESTONWI.GOV,City,Non-Federal Agency,Weston,WI,ACTIVE
WESTPALMBEACH-FL.GOV,City,Non-Federal Agency,West Palm Beach,FL,ACTIVE
WESTPORT-MA.GOV,City,Non-Federal Agency,Westport,MA,ACTIVE
WESTPORTCT.GOV,City,Non-Federal Agency,Westport,CT,ACTIVE
WESTSTOCKBRIDGE-MA.GOV,City,Non-Federal Agency,West Stockbridge,MA,ACTIVE
WESTTISBURY-MA.GOV,City,Non-Federal Agency,West Tisbury,MA,ACTIVE
WESTUTX.GOV,City,Non-Federal Agency,West University Place ,TX,ACTIVE
WESTVALLEYCITY-UT.GOV,City,Non-Federal Agency,West Valley City,UT,ACTIVE
WESTWOOD-MA.GOV,City,Non-Federal Agency,Westwood,MA,ACTIVE
WESTWOODMA.GOV,City,Non-Federal Agency,Westwood,MA,ACTIVE
WESTWOODNJ.GOV,City,Non-Federal Agency,Westwood,NJ,ACTIVE
WETHERSFIELDCT.GOV,City,Non-Federal Agency,Wethersfield,CT,ACTIVE
WHEELINGIL.GOV,City,Non-Federal Agency,Wheeling,IL,ACTIVE
WHEELINGWV.GOV,City,Non-Federal Agency,Wheeling,WV,ACTIVE
WHITECOUNTY-IL.GOV,City,Non-Federal Agency,Carmi,IL,ACTIVE
WHITEHOUSEOH.GOV,City,Non-Federal Agency,Whitehouse,OH,ACTIVE
WHITEPLAINSNY.GOV,City,Non-Federal Agency,White Plains,NY,ACTIVE
WHITEWATER-WI.GOV,City,Non-Federal Agency,Whitewater,WI,ACTIVE
WHITINGWI.GOV,City,Non-Federal Agency,Stevens Point,WI,ACTIVE
WHITTIERALASKA.GOV,City,Non-Federal Agency,Whittier,AK,ACTIVE
WICHITA.GOV,City,Non-Federal Agency,Wichita,KS,ACTIVE
WICHITAFALLSTX.GOV,City,Non-Federal Agency,Wichita Falls,TX,ACTIVE
WILBRAHAM-MA.GOV,City,Non-Federal Agency,Wilbraham,MA,ACTIVE
WILDWOOD-FL.GOV,City,Non-Federal Agency,Wildwood,FL,ACTIVE
WILKINSBURGPA.GOV,City,Non-Federal Agency,Wilkinsburg,PA,ACTIVE
WILLAMINAOREGON.GOV,City,Non-Federal Agency,Willamina,OR,ACTIVE
WILLARDNM.GOV,City,Non-Federal Agency,Willard,NM,ACTIVE
WILLIAMSAZ.GOV,City,Non-Federal Agency,Williams,AZ,ACTIVE
WILLIAMSBURGVA.GOV,City,Non-Federal Agency,Williamsburg,VA,ACTIVE
WILLIAMSPORTMD.GOV,City,Non-Federal Agency,WILLIAMSPORT,MD,ACTIVE
WILLIAMSTOWNMA.GOV,City,Non-Federal Agency,Williamstown,MA,ACTIVE
WILLINGBORONJ.GOV,City,Non-Federal Agency,Willingboro,NJ,ACTIVE
WILLINGTONCT.GOV,City,Non-Federal Agency,Willington,CT,ACTIVE
WILLISTONFL.GOV,City,Non-Federal Agency,Williston,FL,ACTIVE
WILLMARMN.GOV,City,Non-Federal Agency,Willmar,MN,ACTIVE
WILLOUGHBYHILLS-OH.GOV,City,Non-Federal Agency,Willoughby Hills,OH,ACTIVE
WILLOWSPRINGS-IL.GOV,City,Non-Federal Agency,Willow Springs,IL,ACTIVE
WILMINGTONDE.GOV,City,Non-Federal Agency,Wilmington,DE,ACTIVE
WILMINGTONMA.GOV,City,Non-Federal Agency,wilmington,MA,ACTIVE
WILTONNH.GOV,City,Non-Federal Agency,Wilton,NH,ACTIVE
WINCHESTER-IN.GOV,City,Non-Federal Agency,Winchester,IN,ACTIVE
WINCHESTER-NH.GOV,City,Non-Federal Agency,Winchester,NH,ACTIVE
WINCHESTERVA.GOV,City,Non-Federal Agency,Winchester,VA,ACTIVE
WINDCREST-TX.GOV,City,Non-Federal Agency,Windcrest,TX,ACTIVE
WINDGAP-PA.GOV,City,Non-Federal Agency,Wind Gap,PA,ACTIVE
WINDHAMNH.GOV,City,Non-Federal Agency,Windham,NH,ACTIVE
WINDSOR-VA.GOV,City,Non-Federal Agency,Windsor,VA,ACTIVE
WINDSORWI.GOV,City,Non-Federal Agency,DeForest,WI,ACTIVE
WINNECONNEWI.GOV,City,Non-Federal Agency,Winneconne,WI,ACTIVE
WINSLOW-ME.GOV,City,Non-Federal Agency,Winslow,ME,ACTIVE
WINSLOWAZ.GOV,City,Non-Federal Agency,Winslow,AZ,ACTIVE
WOBURNMA.GOV,City,Non-Federal Agency,Woburn,MA,ACTIVE
WOODBURN-OR.GOV,City,Non-Federal Agency,Woodburn,OR,ACTIVE
WOODBURYMN.GOV,City,Non-Federal Agency,Woodbury,MN,ACTIVE
WOODFIN-NC.GOV,City,Non-Federal Agency,Woodfin,NC,ACTIVE
WOODHEIGHTS-MO.GOV,City,Non-Federal Agency,Wood Heights,MO,ACTIVE
WOODSTOCKCT.GOV,City,Non-Federal Agency,Woodstock,CT,ACTIVE
WOODSTOCKGA.GOV,City,Non-Federal Agency,Woodstock,GA,ACTIVE
WOODSTOCKIL.GOV,City,Non-Federal Agency,Woodstock,IL,ACTIVE
WOODVILLE-TX.GOV,City,Non-Federal Agency,Woodville,TX,ACTIVE
WORCESTERMA.GOV,City,Non-Federal Agency,Worcester,MA,ACTIVE
WRGA.GOV,City,Non-Federal Agency,Warner Robins,GA,ACTIVE
WSPMN.GOV,City,Non-Federal Agency,West Saint Paul,MN,ACTIVE
WVC-UT.GOV,City,Non-Federal Agency,West Valley,UT,ACTIVE
WYLIETEXAS.GOV,City,Non-Federal Agency,Wylie,TX,ACTIVE
WYOMINGMI.GOV,City,Non-Federal Agency,Wyoming,MI,ACTIVE
WYOMINGOHIO.GOV,City,Non-Federal Agency,Wyoming,OH,ACTIVE
XENIA-OH.GOV,City,Non-Federal Agency,Xenia,OH,ACTIVE
YAKIMAWA.GOV,City,Non-Federal Agency,Yakima,WA,ACTIVE
YAMHILLCOUNTY-OR.GOV,City,Non-Federal Agency,McMinnville,OR,ACTIVE
YONKERSNY.GOV,City,Non-Federal Agency,Yonkers,NY,ACTIVE
YORKTOWNTX.GOV,City,Non-Federal Agency,Yorktown,TX,ACTIVE
YOUNGSTOWNOHIO.GOV,City,Non-Federal Agency,Youngstown,OH,ACTIVE
YOUNGSVILLELA.GOV,City,Non-Federal Agency,Youngsville,LA,ACTIVE
YUCAIPA-CA.GOV,City,Non-Federal Agency,Yucaipa,CA,ACTIVE
YUMAAZ.GOV,City,Non-Federal Agency,Yuma,AZ,ACTIVE
ZILWAUKEEMICHIGAN.GOV,City,Non-Federal Agency,Zilwaukee,MI,ACTIVE
